job_id,title,description,company_name,location,location_area,min_salary,max_salary,salary_is_predicted,contract_time,contract_type,created_time,category_tag,category_label,search_role,redirect_url
5712067843,Data Engineer,"ManTech seeks a Data Engineer to support our IT department in developing and optimizing our data architecture and infrastructure to aid in critical national security missions. This role involves the design, construction, installation, testing, and maintenance of highly scalable data management systems. The ideal candidate will have a proven track record in engineering solutions that enable the intelligent use and analysis of large datasets in a secure, resilient, and efficient manner. Develop, …",ManTech International,"Chantilly, Fairfax County","US, Virginia, Fairfax County, Chantilly",115000.0,160000.0,0,,,2026-04-27T19:15:00Z,it-jobs,IT Jobs,Data Engineer,https://www.adzuna.com/land/ad/5712067843?se=aucXiY1V8RGpf8fFy7Zj8A&utm_medium=api&utm_source=6774ecd7&v=C164F99DB9E320762722053754BE38A28DEF41C1
5712067907,Senior Data Engineer,"ManTech International seeks a Senior Data Engineer to join our Data Science & Artificial Intelligence (AI) team within the Information Technology (IT) domain. In this role, you will design, build, and optimize scalable data pipelines and architectures supporting mission-critical national security programs. You will collaborate with data scientists and engineers to enable advanced analytics, AI/ML solutions, and secure data integration. ManTech fosters a culture of innovation, integrity, and res…",ManTech International,"Chantilly, Fairfax County","US, Virginia, Fairfax County, Chantilly",145000.0,180000.0,0,,,2026-04-27T19:15:01Z,it-jobs,IT Jobs,Data Engineer,https://www.adzuna.com/land/ad/5712067907?se=aucXiY1V8RGpf8fFy7Zj8A&utm_medium=api&utm_source=6774ecd7&v=022DF2C2390201350DA4668D8164A116F8476240
5728506923,"Principal, Data Engineering","Cargill is committed to providing food and agricultural solutions to nourish the world in a safe, responsible, and sustainable way. Sitting at the heart of the supply chain, we partner with farmers and customers to source, make and deliver products that are vital for living. Our 155,000 team members innovate with purpose, providing customers with life’s essentials so businesses can grow, communities prosper, and consumers live well. With over 160 years of experience as a family company, we look…",Cargill,"Atlanta, Fulton County","US, Georgia, Fulton County, Atlanta",145712.25,145712.25,1,,,2026-05-13T17:43:28Z,it-jobs,IT Jobs,Data Engineer,https://www.adzuna.com/land/ad/5728506923?se=aucXiY1V8RGpf8fFy7Zj8A&utm_medium=api&utm_source=6774ecd7&v=C28DB9C3F0911B5C5C93340BF779E1FE38DBFA85
5713218600,Data Engineer,"Data Engineer, Denver, CO: The Data Engineer plays a key role in delivering Ready Foods’ vision of building a best-in-class Data and Decision Intelligence (DDI) ecosystem. The Data Engineer supports the digital transformation of our manufacturing operations, translating technical requirements from our factories into targeted solutions that fit into Ready Foods’ broader data framework, roadmap, and architecture. The Data Engineer is responsible for supporting the extract, transform, and load pro…",Ready Foods Inc.,"Colorado, US","US, Colorado",105575.8,105575.8,1,,,2026-04-28T22:15:10Z,it-jobs,IT Jobs,Data Engineer,https://www.adzuna.com/land/ad/5713218600?se=aucXiY1V8RGpf8fFy7Zj8A&utm_medium=api&utm_source=6774ecd7&v=C07E8562FCCD6D17C2E13B1A61397CB0D1EB7388
5680352019,Data Engineer,"About the Organization The National Resident Matching Program® (NRMP®) is a private, not-for-profit organization established in 1952 to provide a uniform date of appointment to positions in graduate medical education (GME) in the United States. The NRMP is not an application processing service; rather, it provides an impartial venue for matching applicants’ and programs’ preferences for each other consistently. The NRMP conducts the annual Main Residency Match encompassing 40,000 applicants for…",NRMP,US,US,115727.96,115727.96,1,,,2026-03-27T10:09:58Z,it-jobs,IT Jobs,Data Engineer,https://www.adzuna.com/land/ad/5680352019?se=aucXiY1V8RGpf8fFy7Zj8A&utm_medium=api&utm_source=6774ecd7&v=D4E54DC2AFE0D311918E15EB3DBB91C46017B0D9
5720597380,Data Engineer,"Data Engineer Brooksource Fortune 500 Oil & Gas Client Houston, TX Overview We are partnering with a rapidly growing data and AI team within a leading energy organization that is building out its core data engineering capabilities. This team serves as a centralized R&D function, enabling enterprise-wide analytics and AI initiatives by transforming complex, fragmented data into scalable, production-ready assets. This role sits within a small but expanding pod led by a Data Science leader and wor…",Brooksource,"Texas, US","US, Texas",142355.16,142355.16,1,,,2026-05-06T10:16:37Z,it-jobs,IT Jobs,Data Engineer,https://www.adzuna.com/land/ad/5720597380?se=aucXiY1V8RGpf8fFy7Zj8A&utm_medium=api&utm_source=6774ecd7&v=E3066032C66BAE4F03DC199274116413A0CEAC5B
5718697450,Data Engineer,"Role Information: Job Title: Data Engineer Work Location: Remote position, home office, but will need to be onsite for a week in our Washington office for onboarding Employment Type: Full-time Employment Status: Exempt, salaried Visa sponsorship is not available for this position. Must reside in the United States. We are not accepting applicants for remote workers in California, Illinois, and New York at this time. Compensation: Annual base salary of $107,250- $126,889 depending on years of exp…","Cutsforth,LLC",US,US,96865.08,96865.08,1,,,2026-05-04T13:39:22Z,engineering-jobs,Engineering Jobs,Data Engineer,https://www.adzuna.com/land/ad/5718697450?se=aucXiY1V8RGpf8fFy7Zj8A&utm_medium=api&utm_source=6774ecd7&v=17CD13BD6A27A24AA824A90FADFF3C128DA26461
5720634646,Data Engineer,"Title: Date Engineer (Remote) Location: Long Beach, CA We are seeking a skilled Data Engineer to support enterprise data platform initiatives. This role focuses on transforming and engineering operational data into actionable, high-quality data solutions that support enterprise analytics, reporting, and business decision-making. The ideal candidate brings strong expertise in modern data engineering, cloud-based data platforms, and healthcare data environments, with the ability to design scalabl…",Axelon Services Corporation,"Aliso Viejo, Orange County","US, California, Orange County, Aliso Viejo",95406.17,95406.17,1,,,2026-05-06T11:53:59Z,it-jobs,IT Jobs,Data Engineer,https://www.adzuna.com/land/ad/5720634646?se=aucXiY1V8RGpf8fFy7Zj8A&utm_medium=api&utm_source=6774ecd7&v=72E5F78E348F9D72FB6C24559F123850FDF03061
5680358792,Data Engineer,"RESPONSIBILITIES: Kforce has a client that is seeking a Data Engineer in Juno Beach, FL. Key Responsibilities: * Clean, preprocess, and transform structured and unstructured data using Python * Data Engineer will perform exploratory data analysis (EDA) to uncover insights and trends * Build reusable data pipelines and feature engineering workflows * Work with SQL and/or cloud-based data warehouses to extract and prepare data * Collaborate with stakeholders to translate business problems into da…",Kforce Technology Staffing,"Juno Beach, Palm Beach County","US, Florida, Palm Beach County, Juno Beach",111847.57,111847.57,1,,,2026-03-27T10:12:04Z,it-jobs,IT Jobs,Data Engineer,https://www.adzuna.com/land/ad/5680358792?se=aucXiY1V8RGpf8fFy7Zj8A&utm_medium=api&utm_source=6774ecd7&v=834E95ABBFE72F638C08ED30DCDBAC2BA496867B
5729970025,Data Engineer,"Title: Data Engineer Location: Remote / Remote Commutable Ekman Associates, Inc. is a Southern California based company focused on the following services: Management Consulting, Professional Staffing Solutions, Executive Recruiting and Managed Services. Summary: As a Data Engineer, you will play a key role in designing and building scalable, real-time and batch data solutions that power analytics and operational platforms. This role will focus on building and maintaining API connectors, setting…","Ekman Associates, Inc","California, US","US, California",123094.41,123094.41,1,,,2026-05-14T22:10:04Z,it-jobs,IT Jobs,Data Engineer,https://www.adzuna.com/land/ad/5729970025?se=aucXiY1V8RGpf8fFy7Zj8A&utm_medium=api&utm_source=6774ecd7&v=CDAA22DA1630D4E92A722BB4F5F11778BE128970
5689328813,Data Engineer,"Job Number: R0236980 Data Engineer The Opportunity : Ever-expanding technology like IoT, machine learning, and artifi cia l intelligence means that there's more structured and unstructured data available today than ever before. As a data engineer, you know that organizing data can yield pivotal insights when it's gathered from disparate sources. We need an experience d data engineer like you to help our clients find answers in their data to impact important missions from fraud detection to canc…",Booz Allen Hamilton,"Haymount, Cumberland County","US, North Carolina, Cumberland County, Haymount",149875.27,149875.27,1,,,2026-04-03T19:22:16Z,it-jobs,IT Jobs,Data Engineer,https://www.adzuna.com/land/ad/5689328813?se=aucXiY1V8RGpf8fFy7Zj8A&utm_medium=api&utm_source=6774ecd7&v=CCB5879CC76D9941C8A8194C4576A9B008FCA19C
5719863013,Data Engineer,"Job Number: R0239353 Data Engineer The Opportunity: Ever-expanding technology like IoT, machine learning, and artifi cia l intelligence means that there's more structured and unstructured data available today than ever before. As a data engineer, you know that organizing data can yield pivotal insights when it's gathered from disparate sources. We need an experienced data engineer like you to help our clients find answers in their data to impact important missions from fraud detection to cancer…",Booz Allen Hamilton,"Fort Belvoir, Fairfax County","US, Virginia, Fairfax County, Fort Belvoir",129938.0,129938.0,1,,,2026-05-05T17:57:47Z,engineering-jobs,Engineering Jobs,Data Engineer,https://www.adzuna.com/land/ad/5719863013?se=aucXiY1V8RGpf8fFy7Zj8A&utm_medium=api&utm_source=6774ecd7&v=F00088D40712B35050B6D010E4BAB11501BBB29B
5730842834,Data Engineer,"Location: Scottsdale, AZ Salary: $60.00 USD Hourly - $70.00 USD Hourly Description: Title: Data Engineer Location: Scottsdale, AZ Remote: NO Length: 6 months (potential contract to hire) Contact: Brian Merin; ; Summary: Leads the design and implementation of data infrastructure, driving the evolution of the company's data pipeline architecture to support advanced analytics and business insights. The position is responsible for expanding and optimizing our data and data pipeline architecture, as…","Judge Group, Inc.","Scottsdale, Maricopa County","US, Arizona, Maricopa County, Scottsdale",148651.92,148651.92,1,,,2026-05-15T19:47:44Z,it-jobs,IT Jobs,Data Engineer,https://www.adzuna.com/land/ad/5730842834?se=aucXiY1V8RGpf8fFy7Zj8A&utm_medium=api&utm_source=6774ecd7&v=65A6996EFB7F0AF31E5B708619AC2AE1E909FB6C
5680352971,Data Engineer,"Job Number: R0235323 Data Engineer The Opportunity: Ever-expanding technology like IoT, machine learning, and artifi cia l intelligence means that there's more structured and unstructured data available today than ever before. As a data engineer, you know that organizing data can yield pivotal insights when it's gathered from disparate sources. We need a data professional like you to help our clients find answers in their data to impact important missions-from fraud detection to cancer research…",Booz Allen Hamilton,"San Diego, San Diego County","US, California, San Diego County, San Diego",127148.0,127148.0,1,,,2026-03-27T10:10:11Z,engineering-jobs,Engineering Jobs,Data Engineer,https://www.adzuna.com/land/ad/5680352971?se=aucXiY1V8RGpf8fFy7Zj8A&utm_medium=api&utm_source=6774ecd7&v=48D8DB904B1B09B2B9C195FC1A5E7DFD55C5C9AE
5735315228,Data Engineer,"Job Number: R0237363 Data Engineer The Opportunity: Ever-expanding technology like IoT, machine learning, and artifi cia l intelligence means that there's more structured and unstructured data available today than ever before. As a data engineer, you know that organizing data can yield pivotal insights when it's gathered from disparate sources. We need a data professional like you to help our clients find answers in their data to impact important missions, from fraud detection to cancer researc…",Booz Allen Hamilton,"San Diego, San Diego County","US, California, San Diego County, San Diego",127444.95,127444.95,1,,,2026-05-20T14:02:15Z,engineering-jobs,Engineering Jobs,Data Engineer,https://www.adzuna.com/land/ad/5735315228?se=aucXiY1V8RGpf8fFy7Zj8A&utm_medium=api&utm_source=6774ecd7&v=7D50F7D98362AF2C08639689E30C6FA492B3C008
5680355867,Data Engineer,"Job Number: R0234557 Data Engineer The Opportunity: Ever-expanding technology like IoT, machine learning, and artificial intelligence means that there's more structured and unstructured data available today than ever before. As a data engineer, you know that organizing data can yield pivotal insights when it's gathered from disparate sources. We need an experienced data professional like you to help our clients find answers in their data to impact important missions-from fraud detection to canc…",Booz Allen Hamilton,"Haymount, Cumberland County","US, North Carolina, Cumberland County, Haymount",163783.06,163783.06,1,,,2026-03-27T10:11:08Z,engineering-jobs,Engineering Jobs,Data Engineer,https://www.adzuna.com/land/ad/5680355867?se=aucXiY1V8RGpf8fFy7Zj8A&utm_medium=api&utm_source=6774ecd7&v=7BD781D51A51E3A35EBC386166AC9264789A7100
5719863023,Data Engineer,"Job Number: R0239368 Data Engineer The Opportunity : Ever-expanding technology like IoT, machine learning, and artifi cia l intelligence means that there's more structured and unstructured data available today than ever before. As a data engineer, you know that organizing data can yield pivotal insights when it's gathered from disparate sources. We need an experience d data engineer like you to help our clients find answers in their data to impact important missions-from fraud detection to canc…",Booz Allen Hamilton,"Kitsap Lake, Kitsap County","US, Washington, Kitsap County, Kitsap Lake",152581.23,152581.23,1,,,2026-05-05T17:57:47Z,it-jobs,IT Jobs,Data Engineer,https://www.adzuna.com/land/ad/5719863023?se=aucXiY1V8RGpf8fFy7Zj8A&utm_medium=api&utm_source=6774ecd7&v=B6B5F495F9957FCD8F2F642563E7CCCB51B16D8D
5680364972,Data Engineer,"Job Number: R0231399 Data Engineer The Opportunity: Ever-expanding technology like IoT, machine learning, and artifi cia l intelligence means that there's more structured and unstructured data available today than ever before. As a data engineer, you know that organizing data can yield pivotal insights when it's gathered from disparate sources. We need an experienced data professional like you to help our clients find answers in their data to impact important missions-from fraud detection to ca…",Booz Allen Hamilton,"State Farm, Arlington County","US, Virginia, Arlington County, State Farm",141000.77,141000.77,1,,,2026-03-27T10:13:49Z,engineering-jobs,Engineering Jobs,Data Engineer,https://www.adzuna.com/land/ad/5680364972?se=aucXiY1V8RGpf8fFy7Zj8A&utm_medium=api&utm_source=6774ecd7&v=7711006FBDC50746954CD44D3ACFBDC8B41A1106
5680362931,Data Engineer,"Job Number: R0236455 Data Engineer The Opportunity: Ever-expanding technology like IoT, machine learning, and artifi cia l intelligence means that there's more structured and unstructured data available today than ever before. As a data engineer, you know that organizing data can yield pivotal insights when it's gathered from disparate sources. We need an experienced data engineer like you to help our clients find answers in their data to impact important missions from fraud detection to cancer…",Booz Allen Hamilton,"Reston, Fairfax County","US, Virginia, Fairfax County, Reston",239619.7,239619.7,1,,,2026-03-27T10:13:20Z,engineering-jobs,Engineering Jobs,Data Engineer,https://www.adzuna.com/land/ad/5680362931?se=aucXiY1V8RGpf8fFy7Zj8A&utm_medium=api&utm_source=6774ecd7&v=B73A7483FCEAE078CBECC18F71B1E988C08FC375
5714914576,Data Engineer,"Job Number: R0239070 Data Engineer The Opportunity: Ever-expanding technology and collection methodologies means that there is more structured and unstructured data available today than ever before. As a data engineer, you know that organizing big data can yield pivotal insights when it's gathered from disparate sources. As a Data Engineer at Booz Allen, you'll implement data engineering activities on some of the most mission-driven projects in the industry. You'll deploy and develop pipelines …",Booz Allen Hamilton,"Chantilly, Fairfax County","US, Virginia, Fairfax County, Chantilly",113431.26,113431.26,1,,,2026-04-30T19:11:18Z,engineering-jobs,Engineering Jobs,Data Engineer,https://www.adzuna.com/land/ad/5714914576?se=aucXiY1V8RGpf8fFy7Zj8A&utm_medium=api&utm_source=6774ecd7&v=7FEB144F741856194D20E1CD9E08E3A8F73BBCCC
5710166123,Data Engineer,"Job ID: 2611834 Location: Reston, VA, US Date Posted: 2026-04-23 Category: Information Technology Subcategory: Data Scientist Schedule: Full-Time Shift: Day Job Travel: Yes - 10% of the time Minimum Clearance Required: TS.SCI Clearance Level Must Be Able to Obtain: None Potential for Remote Work: ORA_ON_SITE Description SAIC is seeking a Data Engineer to support the Department of the Air Force Integrated Fires Command and Control (DIFC2) program of record. As the Data Engineer, you will design,…",SAIC,"Reston, Fairfax County","US, Virginia, Fairfax County, Reston",265379.56,265379.56,1,,,2026-04-25T04:17:32Z,it-jobs,IT Jobs,Data Engineer,https://www.adzuna.com/land/ad/5710166123?se=Gtmhio1V8RG0zJdRnlvl2g&utm_medium=api&utm_source=6774ecd7&v=4A827D8D636406F4E33EA80FAF7A9D4827A368AD
5735321481,Data Engineer,"Venture Global LNG (""Venture Global"") is a long-term, low-cost provider of American-produced liquefied natural gas. The company's Louisiana-based export projects service the global demand for North American natural gas and support the long-term development of clean and reliable North American energy supplies. Using reliable, proven technology in an innovative plant design configuration, Venture Global's modular, mid-scale plant design will replace traditional designs as it allows for the same e…",Venture Global LNG,"State Farm, Arlington County","US, Virginia, Arlington County, State Farm",100373.36,100373.36,1,,,2026-05-20T14:13:50Z,it-jobs,IT Jobs,Data Engineer,https://www.adzuna.com/land/ad/5735321481?se=Gtmhio1V8RG0zJdRnlvl2g&utm_medium=api&utm_source=6774ecd7&v=9FB8A0C6FF0409A0C376318322D059E94FF0BF40
5690261390,Data Engineer,"THE POSITION Our roster has an opening with your name on it We are looking for a Data Engineer to join our growing data engineering team and help build the pipelines and infrastructure that power analytics, machine learning, and business decision-making across the company. In this role, you'll own the design, development, and maintenance of reliable data systems while collaborating with stakeholders to support high-impact data use cases. The ideal candidate is a strong technical contributor who…",FanDuel,"Northlake, DeKalb County","US, Georgia, DeKalb County, Northlake",163917.77,163917.77,1,,,2026-04-04T19:25:50Z,it-jobs,IT Jobs,Data Engineer,https://www.adzuna.com/land/ad/5690261390?se=Gtmhio1V8RG0zJdRnlvl2g&utm_medium=api&utm_source=6774ecd7&v=7BF6AA0DA326201295B8B8B56A828ADE5C08F46F
5730842518,Data Engineer,"RESPONSIBILITIES: Kforce has a client in Smithfield, RI that is seeking a Data Engineer. REQUIREMENTS: * Bachelor's degree, preferably in Engineering or Business * 6-9 years of professional experience designing, building, and supporting enterprise-scale data engineering or platform solutions * Strong hands-on experience building and maintaining ELT/ETL pipelines to move and transform data across heterogeneous data platforms, including Snowflake, Oracle, and PostgreSQL * Deep understanding of da…",Kforce Technology Staffing,"Centerdale, Providence County","US, Rhode Island, Providence County, Centerdale",140879.12,140879.12,1,,,2026-05-15T19:47:13Z,it-jobs,IT Jobs,Data Engineer,https://www.adzuna.com/land/ad/5730842518?se=Gtmhio1V8RG0zJdRnlvl2g&utm_medium=api&utm_source=6774ecd7&v=EA6F91F4FBF966D926E145E397F2F5C6017175B5
5680357094,Data Engineer,"About the Organization Now is a great time to join Redhorse Corporation. We are a solution-driven company delivering data insights and technology solutions to customers with missions critical to U.S. national interests. We're looking for thoughtful, skilled professionals who thrive as trusted partners building technology-agnostic solutions and want to apply their talents supporting customers with difficult and important mission sets. About the Role Redhorse transforms the way government uses da…",Redhorse Corporation,"Stephenson, Frederick County","US, Virginia, Frederick County, Stephenson",131025.83,131025.83,1,,,2026-03-27T10:11:31Z,it-jobs,IT Jobs,Data Engineer,https://www.adzuna.com/land/ad/5680357094?se=Gtmhio1V8RG0zJdRnlvl2g&utm_medium=api&utm_source=6774ecd7&v=1CFD97ECA502995277C48D445426375E8EBFBF19
5723095662,Data engineer,"About Apexon: Apexon is a digital-first technology services firm specializing in accelerating business transformation and delivering human-centric digital experiences. We have been meeting customers wherever they are in the digital lifecycle and helping them outperform their competition through speed and innovation.Apexon brings together distinct core competencies in AI, analytics, app development, cloud, commerce, CX, data, DevOps, IoT, mobile, quality engineering and UX, and our deep expertis…",Apexon,"Schiller Park, Cook County","US, Illinois, Cook County, Schiller Park",227947.62,227947.62,1,,,2026-05-08T12:05:54Z,it-jobs,IT Jobs,Data Engineer,https://www.adzuna.com/land/ad/5723095662?se=Gtmhio1V8RG0zJdRnlvl2g&utm_medium=api&utm_source=6774ecd7&v=5CDABF60D8513E1CAFA2EADEB840AA693B731CF6
5730844926,Data Engineer,"Job Number: R0240138 Data Engineer The Opportunity : Architect, deploy, and operate data security solutions across various DoW clients in the Indo-Pacific. Employ new architectures to meet client requirements adhering to Zero T rus t best practices and IC data header guidelines. Interface with key stakeholders and users, including internal delivery and engineering teams as well as cybersecurity professionals, to assure resilient data-centric delivery. Assist in building custom policy to ensure …",Booz Allen Hamilton,Hawaii,"US, Hawaii, Hawaii",131139.58,131139.58,1,,,2026-05-15T19:51:15Z,it-jobs,IT Jobs,Data Engineer,https://www.adzuna.com/land/ad/5730844926?se=Gtmhio1V8RG0zJdRnlvl2g&utm_medium=api&utm_source=6774ecd7&v=B047ECDEBA47096DF911066D4B2693F86C973FC6
5735318001,Data Engineer,"About Varda Low Earth orbit is open for business . Varda is accelerating the development of commercial space infrastructure, from in-orbit pharmaceutical processing to reliable and economical reentry capsules. From life-saving pharmaceuticals to more powerful fiber optics, there is a world of products used on Earth today that can only be manufactured in space. Varda is accelerating innovation in the orbital economy by creating both the products and infrastructure needed so space can directly be…",Varda Space Industries,"El Segundo, Los Angeles County","US, California, Los Angeles County, El Segundo",159369.25,159369.25,1,,,2026-05-20T14:08:41Z,it-jobs,IT Jobs,Data Engineer,https://www.adzuna.com/land/ad/5735318001?se=Gtmhio1V8RG0zJdRnlvl2g&utm_medium=api&utm_source=6774ecd7&v=E271289ADD0D347DB3D412CFA99D4826B7048581
5680360907,Data Engineer,"Description: Hybrid Every other week onsite/5 days in Durham, NC Our client seeks a Data Engineer to build and scale data solutions on AWS with Snowflake. The role focuses on data analysis, data modeling, and ETL development using Python and SQL to support an enterprise data lake and downstream data marts. You will collaborate in an Agile team to modernize on-premises pipelines into cloud-native architectures and enable reliable customer data platforms. Due to client requirements, applicants mu…",Eliassen Group,"Durham, Durham County","US, North Carolina, Durham County, Durham",116666.22,116666.22,1,,,2026-03-27T10:12:43Z,it-jobs,IT Jobs,Data Engineer,https://www.adzuna.com/land/ad/5680360907?se=Gtmhio1V8RG0zJdRnlvl2g&utm_medium=api&utm_source=6774ecd7&v=B112D10A093844E79F49E2F4D15F3521927A775A
5728561961,Data Engineer,"Description: Onsite in Smithfield, RI Our client seeks a Data Engineer to design, build, and support enterprise-scale data platforms and pipelines. The role focuses on ELT/ETL across Snowflake, Oracle, and PostgreSQL, with strong Python, SQL, and orchestration using Apache Airflow or Control-M. You will drive CI/CD, containerization with Docker, and AWS services to deliver scalable, reliable data solutions. Due to client requirements, applicants must be willing and able to work on a w2 basis. F…",Eliassen Group,"Centerdale, Providence County","US, Rhode Island, Providence County, Centerdale",101546.65,101546.65,1,,,2026-05-13T19:34:30Z,it-jobs,IT Jobs,Data Engineer,https://www.adzuna.com/land/ad/5728561961?se=Gtmhio1V8RG0zJdRnlvl2g&utm_medium=api&utm_source=6774ecd7&v=C9BF42FD67E46428384ADAA55653F32E645C82CD
5726276678,Data Engineer,"Description: Onsite in Westlake, TX Our client seeks a Data Engineer to design, build, and optimize scalable data pipelines and analytics workflows for Talent and HR insights. The role will maintain and evolve analytics platforms, enforce data governance, and deliver performant, reliable data solutions. You will build Alteryx workflows, develop SQL pipelines across Snowflake and SQL Server, and create interactive dashboards in Tableau and Power BI to inform leadership decisions. Due to client r…",Eliassen Group,"Westlake, Denton County","US, Texas, Denton County, Westlake",95223.82,95223.82,1,,,2026-05-11T19:30:03Z,it-jobs,IT Jobs,Data Engineer,https://www.adzuna.com/land/ad/5726276678?se=Gtmhio1V8RG0zJdRnlvl2g&utm_medium=api&utm_source=6774ecd7&v=41AD632894CA044DBDCA18AF60768BE96DA6ABC9
5735320546,Data Engineer,"Location: Plano, TX Salary: $70.00 USD Hourly - $75.00 USD Hourly Description: Our client is currently seeking a Data Engineer with strong experience in data modeling, data warehousing, and cloud-based data platforms. The ideal candidate will have hands-on experience with AWS services and a strong foundation in SQL and big data technologies. You will play a key role in building and optimizing scalable data pipelines and ensuring data quality across systems. Required Qualifications 5 years of ex…","Judge Group, Inc.","Plano, Collin County","US, Texas, Collin County, Plano",126128.45,126128.45,1,,,2026-05-20T14:12:43Z,it-jobs,IT Jobs,Data Engineer,https://www.adzuna.com/land/ad/5735320546?se=Gtmhio1V8RG0zJdRnlvl2g&utm_medium=api&utm_source=6774ecd7&v=09F299E6AFD8444FB345CC5E9C75B33D1ADA2E05
5722239760,Data Engineer,"RESPONSIBILITIES: Kforce has a client in Westlake, TX that is seeking a Data Engineer. Responsibilities: * Collaborate with business and technology partners to develop solutions and overall strategies that address complex business needs and opportunities * Gather business/system requirements, analyze, and document the same * Accountable for successful delivery of robust and high performing software solution features and functions, including design, development, quality assurance and production …",Kforce Technology Staffing,"Westlake, Denton County","US, Texas, Denton County, Westlake",138414.08,138414.08,1,,,2026-05-07T20:07:44Z,it-jobs,IT Jobs,Data Engineer,https://www.adzuna.com/land/ad/5722239760?se=Gtmhio1V8RG0zJdRnlvl2g&utm_medium=api&utm_source=6774ecd7&v=ECC01C73E8AF6E961D2F4276D118210E44F6983A
5736986555,Data Engineer,"RESPONSIBILITIES: Kforce has a client in Westlake, TX that is seeking a Data Engineer who will be developing and managing both relational and dimensional data models, data warehouse/lake concepts and environments, data ingestion/in motion (ETL/ELT), AWS, and BI reporting tools. This function also drives solutions that reflect a strong understanding of data governance concepts and a mindset toward data quality and controls when considering how data moves and is stored. REQUIREMENTS: * Direct exp…",Kforce Technology Staffing,"Westlake, Denton County","US, Texas, Denton County, Westlake",116196.75,116196.75,1,,,2026-05-21T18:12:42Z,it-jobs,IT Jobs,Data Engineer,https://www.adzuna.com/land/ad/5736986555?se=Gtmhio1V8RG0zJdRnlvl2g&utm_medium=api&utm_source=6774ecd7&v=B2B6E7DDFED306154C36319E47CBEA2B369D755F
5735322166,Data Engineer,"Description We are looking for an exceptional data engineer to join a high-impact team working at the intersection of hardware, software, and machine learning. This is a zero-to-one role. You will not be inheriting a mature system or optimizing an existing pipeline. You will be designing, building, and shipping production-grade data infrastructure for a cutting-edge sensor system - from the first line of code to full deployment - in a team that moves with the urgency and resourcefulness of a st…",TEKsystems c/o Allegis Group,"Monte Vista, Santa Clara County","US, California, Santa Clara County, Monte Vista",175148.1,175148.1,1,,,2026-05-20T14:14:34Z,it-jobs,IT Jobs,Data Engineer,https://www.adzuna.com/land/ad/5735322166?se=Gtmhio1V8RG0zJdRnlvl2g&utm_medium=api&utm_source=6774ecd7&v=7020D9BBE31061CD02C944275AFC68C2245137BE
5707341178,Data Engineer,"Job Number: R0238166 Data Engineer The Opportunity : As a data scientist, you're excited at the prospect of unlocking the secrets held by a data set, and you're fascinated by the possibilities presented by IoT, machine learning, and artifi cia l intelligence. In an increasingly connected world, massive amounts of structured and unstructured data open new opportunities. As a data scientist at Booz Allen, you can help turn these complex data sets into useful information to solve global challenges…",Booz Allen Hamilton,"Beaver Creek, Greene County","US, Ohio, Greene County, Beaver Creek",128467.91,128467.91,1,,,2026-04-22T14:07:20Z,it-jobs,IT Jobs,Data Engineer,https://www.adzuna.com/land/ad/5707341178?se=Gtmhio1V8RG0zJdRnlvl2g&utm_medium=api&utm_source=6774ecd7&v=FDCD15E765543D95D549E70EC184388AA1848004
5736685224,Data Engineer,"job summary: Familiarity with AI concepts and related data solutions a plus but not required. location: Westlake, Texas job type: Contract salary: $75 - 76 per hour work hours: 8am to 5pm education: Bachelors responsibilities: Direct experience with AWS, Snowflake, Oracle, SQL, PLSQL, Python, Java and Informatica Exposure to common business applications and process (ex: transaction processing, CRM, etc.) in a financial services environment Experience performing root cause analysis on internal a…",Randstad Digital,"Texas, US","US, Texas",82394.58,82394.58,1,,,2026-05-21T16:16:08Z,it-jobs,IT Jobs,Data Engineer,https://www.adzuna.com/land/ad/5736685224?se=Gtmhio1V8RG0zJdRnlvl2g&utm_medium=api&utm_source=6774ecd7&v=D3889B516A5D29613D548BF2582E8698F8F298A2
5736686012,Data Engineer,"job summary: This role is highly critical because the individual will essentially own and manage the pipeline environment. Beyond technical development, they will also need to communicate directly with Product Owners and business stakeholders, gather requirements, design and support jobs, and work across multiple business units and data domains. The expectation is that they can independently manage the full lifecycle-from requirement gathering and architecture discussions through implementation…",Randstad Digital,"Pennsylvania, US","US, Pennsylvania",88847.12,88847.12,1,,,2026-05-21T16:18:57Z,it-jobs,IT Jobs,Data Engineer,https://www.adzuna.com/land/ad/5736686012?se=Gtmhio1V8RG0zJdRnlvl2g&utm_medium=api&utm_source=6774ecd7&v=9A2CEF2196C3D080B309A11C5C962F52690ECF52
5736116321,Data Engineer,"Job description: - Title: Data Engineer Location: Wilmington, DE (Local Profiles) Salary : $ 125K Annually, Additional Job Details: Python and Snowflake is required with Experties level. Primary Skill Set : AWS, Java/Python and Big Data experience. Roles & Reponsbility – Acquire and manage data from various sources and storage systems Transform existing ETL logic to AWS, Databricks, or equivalent cloud platforms Implement new or enhance existing services and components using both object-oriente…",Tanisha Systems,"Stanton, New Castle County","US, Delaware, New Castle County, Stanton",77727.72,77727.72,1,,,2026-05-21T02:33:38Z,it-jobs,IT Jobs,Data Engineer,https://www.adzuna.com/land/ad/5736116321?se=Gtmhio1V8RG0zJdRnlvl2g&utm_medium=api&utm_source=6774ecd7&v=9CE24FD97D1DF046E5FDB38A27CF3A0F029181BF
